tracking_id,gene_short_name,P5 AT1 Control_A,P5 AT1 Control_B,P5 AT1 Control_C,P5 AT1 Mutant_A, P5 AT1 Mutant_B,P5 AT1 Mutant_C,Average Log2 foldchange (FPKM +1),T-test p-value
XLOC_000280,Mlph,2.9,1.1,2.4,19.9,7.8,12.9,2.2,0.003191136
XLOC_000281,Prlh,0.0,0.0,0.0,0.0,1.7,0.0,0.5,0.422649731
XLOC_000282,Lrrfip1,91.9,54.8,92.1,88.7,69.8,85.6,0.1,0.699829772
XLOC_000283,Rbm44,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.212487008
XLOC_000284,Ramp1,23.1,24.2,16.3,6.2,7.8,6.5,-1.5,0.011563973
XLOC_000285,Ube2f,16.6,14.9,14.2,16.3,16.2,18.9,0.2,0.316546758
XLOC_000286,Scly,3.6,3.6,5.2,6.3,4.1,6.6,0.4,0.147882386
XLOC_000287,Espnl,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.735626662
XLOC_000288,Klhl30,0.2,0.1,0.2,4.2,3.0,3.5,2.0,0.001247802
XLOC_000289,Fam132b,0.4,0.2,0.7,1.4,1.9,1.2,0.8,0.078227591
XLOC_000290,Traf3ip1,4.8,4.2,5.0,3.7,4.8,4.1,-0.1,0.474966257
XLOC_000291,Asb1,6.0,5.9,6.8,3.8,4.9,5.2,-0.4,0.055748081
XLOC_000292,Twist2,16.4,17.8,19.0,19.6,23.3,10.0,-0.1,0.851675669
XLOC_000293,Olfr1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000294,Olfr1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000295,Olfr1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000296,Olfr1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000297,Olfr12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000298,Gpc1,19.4,20.8,17.8,45.5,46.4,37.6,1.1,0.001648549
XLOC_000299,Mir149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000300,Dusp28,4.6,3.6,2.8,3.3,3.9,3.2,0.0,0.796816941
XLOC_000301,Rnpepl1,51.5,41.6,41.5,38.1,42.2,38.6,-0.2,0.332211732
XLOC_000302,Capn10,5.3,6.1,5.4,6.1,7.5,6.1,0.2,0.022743621
XLOC_000303,Gpr35,0.5,2.5,1.6,0.9,1.1,0.9,-0.3,0.478986674
XLOC_000304,Aqp12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000305,Agxt,0.6,0.0,0.0,0.0,0.0,0.0,-0.2,0.465673335
XLOC_000306,"Mir6901,Sned1",20.3,10.3,13.4,6.3,7.1,9.2,-0.8,0.138815805
XLOC_000307,Ppp1r7,9.4,8.0,10.7,14.2,10.2,12.9,0.4,0.05268554
XLOC_000308,Mir6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000309,Mir6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000310,Ano7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.67479876
XLOC_000311,42980,115.8,82.4,122.6,107.7,91.4,130.1,0.0,0.626660385
XLOC_000312,Farp2,2.9,1.8,2.4,2.1,1.8,2.3,-0.1,0.420428466
XLOC_000313,Bok,2.2,6.9,2.8,11.2,5.2,4.5,0.7,0.393563882
XLOC_000314,Atg4b,14.6,15.4,15.9,15.1,14.2,16.1,0.0,0.799183536
XLOC_000315,Ing5,7.9,6.2,7.5,7.6,7.3,9.1,0.1,0.286330016
XLOC_000316,D2hgdh,4.4,4.3,6.3,5.3,4.9,5.8,0.1,0.479008948
XLOC_000317,Gal3st2,0.1,0.1,0.3,0.1,0.0,0.3,0.0,0.638836712
XLOC_000318,Gm9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000319,Gm6086,0.1,0.1,0.1,0.0,0.1,0.0,-0.1,0.138316832
XLOC_000320,Neu4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000321,4930440C22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000322,Fam174a,22.0,21.4,18.8,15.9,18.0,14.9,-0.3,0.028717733
XLOC_000323,Gin1,3.2,3.0,3.2,3.4,3.1,2.8,0.0,0.756516146
XLOC_000324,1810006J02Rik,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.946621576
XLOC_000325,Slco6d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000326,Cntnap5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000327,Gm20268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000328,Cdh20,0.0,0.1,0.0,0.0,0.2,0.3,0.2,0.254236629
XLOC_000329,2310035C23Rik,15.9,9.4,15.0,10.4,9.4,11.8,-0.3,0.205573043
XLOC_000330,Tnfrsf11a,1.5,0.9,1.8,4.0,2.1,4.0,0.8,0.014192504
XLOC_000331,Zcchc2,5.6,4.3,4.2,3.7,3.4,4.1,-0.3,0.172785068
XLOC_000332,Phlpp1,9.0,6.6,7.3,8.4,7.0,8.6,0.1,0.541256661
XLOC_000333,Serpinb5,0.1,0.0,0.0,1.1,0.1,0.1,0.4,0.329380137
XLOC_000334,Serpinb12,0.0,0.1,0.1,0.1,0.0,0.0,-0.1,0.378919319
XLOC_000335,Serpinb13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.422649731
XLOC_000336,Serpinb11,0.0,0.0,0.0,6.4,1.4,2.9,2.0,0.047398025
XLOC_000337,Serpinb7,0.1,0.0,0.0,0.2,0.0,0.1,0.1,0.198528256
XLOC_000338,Serpinb2,0.0,0.2,0.1,0.0,0.1,0.1,-0.1,0.194757454
XLOC_000339,Serpinb10,0.0,0.8,0.6,0.2,0.4,0.5,-0.1,0.725417154
XLOC_000340,Serpinb8,3.0,2.1,3.3,10.5,7.7,11.5,1.5,2.65223E-05
XLOC_000341,D830032E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849255613
XLOC_000342,Cdh7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000343,Cntnap5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000344,Nifk,8.6,9.0,11.4,19.2,14.1,16.4,0.7,0.058674133
XLOC_000345,Clasp1,15.3,12.0,16.2,10.4,10.3,13.4,-0.3,0.076477643
XLOC_000346,Tfcp2l1,10.3,2.8,7.6,8.5,4.8,8.3,0.2,0.604285533
XLOC_000347,Tmem185b,6.2,9.4,7.2,6.4,8.4,7.0,-0.1,0.450552075
XLOC_000348,Sctr,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.73332624
XLOC_000349,3110009E18Rik,1.1,2.9,2.4,2.2,1.8,4.8,0.3,0.530332875
XLOC_000350,C1ql2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000351,En1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000352,Celrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000353,Ccdc93,2.8,2.9,4.5,2.7,2.9,3.7,-0.1,0.304514695
XLOC_000354,Slc35f5,20.0,19.2,18.6,38.5,31.8,30.5,0.8,0.009163287
XLOC_000355,Gpr39,1.9,0.9,2.0,4.6,3.1,3.6,0.9,0.030173988
XLOC_000356,Mgat5,3.2,3.7,3.6,5.6,3.2,5.9,0.4,0.310869225
XLOC_000357,Acmsd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89296079
XLOC_000358,Ccnt2,20.6,13.9,22.2,11.6,11.1,17.6,-0.5,0.098028268
XLOC_000359,Rab3gap1,15.9,13.8,14.1,13.8,13.4,15.6,0.0,0.785691159
XLOC_000360,R3hdm1,8.2,6.9,9.9,8.6,6.8,9.9,0.0,0.572654204
XLOC_000361,Mir128-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000362,Ubxn4,29.6,25.4,32.5,31.0,27.3,30.3,0.0,0.752624231
XLOC_000363,Thsd7b,0.1,0.5,0.5,0.5,0.4,0.2,0.0,0.871650592
XLOC_000364,Yod1,5.7,3.3,5.6,4.8,2.7,5.3,-0.2,0.067309839
XLOC_000365,AA986860,160.4,39.3,68.8,105.5,69.3,75.6,0.1,0.807656425
XLOC_000366,Fcamr,0.5,0.0,0.1,0.2,0.3,0.2,0.1,0.79560421
XLOC_000367,Pigr,0.1,0.1,0.1,0.8,0.1,0.2,0.3,0.292397567
XLOC_000368,Faim3,0.3,3.8,0.5,0.6,1.8,0.5,-0.1,0.706217716
XLOC_000369,Il10,0.2,1.7,0.6,0.2,0.2,0.5,-0.5,0.312082983
XLOC_000370,Eif2d,11.4,12.1,13.4,20.1,15.8,20.2,0.6,0.041666067
XLOC_000371,Fam72a,0.3,0.5,0.7,0.3,0.9,0.7,0.1,0.320510618
XLOC_000372,Avpr1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000373,Ctse,0.3,0.6,0.3,43.1,4.7,5.6,3.1,0.093810737
XLOC_000374,5430435G22Rik,1.1,2.3,1.6,0.9,1.0,1.2,-0.4,0.172333511
XLOC_000375,Slc26a9,7.0,4.0,12.1,1.6,2.3,7.3,-1.0,0.099892269
XLOC_000376,Pm20d1,0.3,0.2,0.4,0.1,0.1,0.3,-0.2,0.017398479
XLOC_000377,Slc41a1,6.8,7.7,7.8,6.1,6.3,7.4,-0.2,0.11816
XLOC_000378,Rab7l1,6.1,6.8,11.9,7.2,5.6,10.9,-0.1,0.72042891
XLOC_000379,Nucks1,13.9,10.5,14.4,29.9,19.0,26.9,0.9,0.007463363
XLOC_000380,Slc45a3,19.1,12.3,14.9,49.9,30.9,27.1,1.1,0.019895844
XLOC_000381,Elk4,17.8,12.2,13.3,11.0,8.0,11.7,-0.5,0.088401153
XLOC_000382,Lemd1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.837557195
XLOC_000383,Mir135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000384,Klhdc8a,15.8,12.8,6.1,2.8,4.8,2.4,-1.5,0.046951662
XLOC_000385,Nuak2,7.1,7.0,5.5,4.4,5.6,4.4,-0.4,0.067429611
XLOC_000386,Dstyk,16.0,13.5,14.5,8.2,9.1,10.1,-0.6,0.037424986
XLOC_000387,Rbbp5,8.7,9.0,10.6,9.2,9.6,11.3,0.1,0.007335624
XLOC_000388,Tmem81,2.4,1.4,1.5,1.7,1.4,1.9,0.0,0.791461433
XLOC_000389,Gm10538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000390,Lrrn2,0.3,0.5,0.3,0.6,0.2,0.3,0.0,0.990753224
XLOC_000391,Pik3c2b,1.8,2.4,2.3,5.2,4.0,5.0,0.9,0.034548416
XLOC_000392,Ppp1r15b,24.3,23.3,24.2,24.4,22.9,24.8,0.0,0.766261351
XLOC_000393,Plekha6,3.1,4.1,3.4,22.7,11.1,14.2,1.9,0.037628407
XLOC_000394,Golt1a,0.0,0.1,0.0,0.7,0.3,0.4,0.5,0.072004572
XLOC_000395,Kiss1,0.2,3.5,1.5,0.9,0.9,0.7,-0.4,0.552880874
XLOC_000396,"Ren1,Ren2",0.3,0.2,0.1,0.1,0.2,0.1,-0.1,0.294152317
XLOC_000397,Etnk2,0.3,0.9,0.4,0.7,0.8,0.8,0.2,0.246329322
XLOC_000398,Fmod,7.8,11.0,14.1,9.8,11.4,10.1,0.0,0.891739135
XLOC_000399,Chit1,0.0,0.1,0.0,0.4,0.1,0.1,0.2,0.210481737
XLOC_000400,Chil1,183.2,96.7,164.6,57.7,41.8,81.0,-1.3,0.021036585
XLOC_000401,Mybph,0.4,0.0,0.0,0.0,0.0,0.0,-0.2,0.4679523
XLOC_000402,Myog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000403,4933406M09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000404,Cyb5r1,10.9,12.2,14.9,19.2,18.5,19.5,0.6,0.037017321
XLOC_000405,Adipor1,105.0,93.3,87.9,98.9,86.8,87.1,-0.1,0.138243186
XLOC_000406,Klhl12,7.4,5.3,6.3,5.3,5.6,6.5,-0.1,0.592806138
XLOC_000407,Rabif,13.9,12.3,14.5,14.8,13.8,14.2,0.1,0.28605135
XLOC_000408,Kdm5b,21.7,18.9,20.3,19.1,18.0,20.7,-0.1,0.354534051
XLOC_000409,Syt2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.722775129
XLOC_000410,Ube2t,0.5,2.1,1.9,3.6,4.8,5.8,1.2,0.026884054
XLOC_000411,Ptpn7,0.5,2.8,2.1,0.6,0.9,1.0,-0.5,0.225818789
XLOC_000412,Arl8a,40.1,46.0,40.6,36.5,38.8,34.8,-0.2,0.025058125
XLOC_000413,Lmod1,1.0,1.8,1.5,0.8,0.8,1.0,-0.4,0.120363145
XLOC_000414,Csrp1,383.2,422.3,313.2,370.1,322.6,330.6,-0.1,0.478960273
XLOC_000415,Phlda3,9.8,21.9,13.3,37.6,31.9,28.3,1.1,0.09774198
XLOC_000416,Tnni1,1.2,0.7,0.1,0.3,0.4,0.5,-0.2,0.680794623
XLOC_000417,Lad1,3.7,0.9,1.9,77.2,32.3,33.4,3.9,0.0021624
XLOC_000418,Tnnt2,6.3,3.1,1.6,0.6,0.9,2.3,-1.0,0.315028769
XLOC_000419,Tmem9,47.7,45.3,44.2,56.0,54.8,41.6,0.1,0.345997623
XLOC_000420,Ascl5,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.422649731
XLOC_000421,Cacna1s,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.283938526
XLOC_000422,Kif21b,0.7,2.8,1.8,0.8,1.3,1.3,-0.3,0.327150911
XLOC_000423,Ddx59,2.7,3.2,3.6,3.7,2.7,3.8,0.1,0.604700409
XLOC_000424,Kif14,0.5,1.6,1.3,1.1,1.4,1.7,0.2,0.307455675
XLOC_000425,Zfp281,25.5,15.7,18.0,8.0,10.9,10.6,-0.9,0.107713896
XLOC_000426,Gm19705,0.3,0.6,0.8,0.8,0.6,1.2,0.3,0.169963301
XLOC_000427,Gm16880,3.6,2.5,4.0,0.2,0.7,0.6,-1.5,0.032434534
XLOC_000428,Mir181a-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000429,Mir181b-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000430,Atp6v1g3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.62073454
XLOC_000431,Dennd1b,8.9,4.1,6.7,5.3,4.2,6.6,-0.2,0.452419145
XLOC_000432,4930596I21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000433,4933436E23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000434,Zbtb41,6.0,3.8,6.3,6.4,4.9,8.6,0.3,0.103518515
XLOC_000435,Aspm,0.3,1.5,1.4,2.5,3.1,4.0,1.0,0.033066455
XLOC_000436,F13b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000437,Kcnt2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.158716625
XLOC_000438,B3galt2,0.2,0.0,0.1,0.0,0.0,0.0,-0.1,0.400644032
XLOC_000439,Glrx2,6.7,4.6,5.3,6.8,4.9,5.4,0.0,0.171556002
XLOC_000440,Uchl5,8.6,8.4,8.4,17.0,13.8,14.8,0.8,0.009359334
XLOC_000441,Brinp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000442,Ptgs2,10.3,7.1,7.9,8.3,10.8,13.4,0.3,0.412715671
XLOC_000443,Pdc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000444,Tpr,33.3,23.0,31.1,31.7,24.6,33.1,0.0,0.564282561
XLOC_000445,C730036E19Rik,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.422649731
XLOC_000446,Ivns1abp,77.4,43.7,94.0,69.6,65.0,101.6,0.2,0.492189602
XLOC_000447,Trmt1l,4.9,8.0,9.7,4.2,7.9,7.6,-0.2,0.186771778
XLOC_000448,Mir7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000449,Fam129a,26.1,26.3,24.2,26.7,23.0,21.7,-0.1,0.26834644
XLOC_000450,Edem3,25.5,20.7,24.8,18.0,16.8,18.6,-0.4,0.020488827
XLOC_000451,Colgalt2,1.2,6.0,4.2,0.4,0.8,1.3,-1.3,0.073037319
XLOC_000452,Apobec4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.474486565
XLOC_000453,Arpc5,152.9,123.1,143.4,185.5,132.7,151.2,0.2,0.132926681
XLOC_000454,Ncf2,4.2,14.2,11.5,3.9,5.9,5.9,-0.7,0.163264666
XLOC_000455,Nmnat2,0.4,1.0,0.8,0.8,0.6,0.7,0.0,0.866210352
XLOC_000456,Shcbp1l,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.575097481
XLOC_000457,Rgs8,0.1,0.2,0.1,0.1,0.1,0.1,-0.1,0.119865657
XLOC_000458,Rgs16,4.3,14.6,8.4,3.6,6.3,6.7,-0.5,0.199605578
XLOC_000459,Rnasel,6.0,7.7,9.5,2.5,3.4,5.5,-0.9,0.012813491
XLOC_000460,Gm5531,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.633999974
XLOC_000461,Teddm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000462,"Glul,Mir8114",163.6,56.2,47.1,164.3,88.0,87.9,0.5,0.190632531
XLOC_000463,Zfp648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000464,4930532M18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000465,Stx6,26.3,28.4,26.4,31.2,31.9,29.5,0.2,0.018182524
XLOC_000466,Acbd6,26.0,31.0,25.7,41.7,41.2,32.5,0.5,0.046441783
XLOC_000467,Tor1aip2,54.7,42.9,48.8,52.7,51.5,61.2,0.2,0.269872724
XLOC_000468,Nphs2,0.0,0.1,0.1,0.0,0.0,0.0,-0.1,0.429853782
XLOC_000469,Abl2,7.9,5.3,7.1,5.6,5.0,6.1,-0.2,0.167997708
XLOC_000470,Angptl1,0.1,0.2,0.1,0.1,0.1,0.1,-0.1,0.113926169
XLOC_000471,2810025M15Rik,6.7,16.9,10.4,8.1,9.1,9.8,-0.2,0.552723672
XLOC_000472,BC026585,8.0,9.5,10.3,9.9,10.2,11.2,0.2,0.127986826
XLOC_000473,Sec16b,1.1,1.3,0.9,2.9,0.7,1.1,0.2,0.628894479
XLOC_000474,Astn1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.326726323
XLOC_000475,Mir488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000476,Rfwd2,17.6,13.7,16.2,17.4,13.7,16.8,0.0,0.567505336
XLOC_000477,Scarna3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000478,Tnr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034892088
XLOC_000479,4930523C07Rik,43.9,24.4,31.8,18.7,16.7,23.0,-0.7,0.092340553
XLOC_000480,Mrps14,8.9,8.9,11.7,17.6,12.8,14.0,0.5,0.110472008
XLOC_000481,Rc3h1,11.0,7.4,10.0,8.7,7.0,11.1,-0.1,0.575482544
XLOC_000482,Serpinc1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.901546628
XLOC_000483,Gas5,8.9,9.2,14.2,10.9,13.1,15.1,0.3,0.133076147
XLOC_000484,Snord47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000485,Cenpl,1.5,2.5,2.3,3.0,4.0,3.8,0.6,0.010903014
XLOC_000486,Ankrd45,0.1,0.1,0.1,0.0,0.0,0.0,-0.1,0.015619122
XLOC_000487,Tnfsf4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.68421148
XLOC_000488,Tnfsf18,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.556478824
XLOC_000489,Pigc,6.8,6.0,5.9,6.0,6.2,6.8,0.0,0.832694209
XLOC_000490,2810442N19Rik,0.6,0.3,0.3,0.1,0.1,0.4,-0.2,0.312627659
XLOC_000491,Dnm3os,0.6,0.5,0.7,0.5,0.3,0.5,-0.2,0.020608012
XLOC_000492,Vamp4,4.1,4.5,5.9,3.2,3.5,4.9,-0.3,0.004133731
XLOC_000493,Myoc,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.779939014
XLOC_000494,Kifap3,12.2,9.9,16.5,10.9,9.6,14.0,-0.1,0.112945212
XLOC_000495,Scyl3,10.9,7.7,8.3,7.7,6.6,7.8,-0.2,0.152464894
XLOC_000496,Mettl18,1.9,1.1,1.5,2.5,1.8,1.7,0.3,0.108424401
XLOC_000497,Sele,0.8,0.5,0.1,0.0,0.2,0.2,-0.3,0.324134009
XLOC_000498,Sell,1.3,5.4,2.1,0.7,2.9,1.2,-0.5,0.022106979
XLOC_000499,Selp,0.1,0.2,0.1,0.0,0.0,0.1,-0.2,0.038253612
XLOC_000500,F5,0.1,0.5,0.3,0.2,0.2,0.2,-0.1,0.452057151
XLOC_000501,Slc19a2,3.0,1.8,1.8,3.6,2.5,2.7,0.3,0.032818242
XLOC_000502,Ccdc181,6.5,3.4,6.1,8.6,7.0,8.3,0.5,0.075900318
XLOC_000503,Nme7,4.3,4.4,4.8,6.9,7.4,6.4,0.5,0.027123559
XLOC_000504,Dpt,77.0,97.1,60.9,51.4,26.9,36.0,-1.0,0.114469188
XLOC_000505,Gm20743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000506,Gpr161,1.2,2.3,1.5,2.7,2.3,2.7,0.4,0.19572146
XLOC_000507,Mpc2,41.7,46.3,47.6,53.5,51.0,43.6,0.1,0.469598654
XLOC_000508,Adcy10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629132279
XLOC_000509,Creg1,27.7,27.2,26.5,14.2,15.8,17.5,-0.7,0.017632258
XLOC_000510,Cd247,0.2,2.1,0.6,0.1,0.5,0.3,-0.5,0.236040983
XLOC_000511,Gpa33,0.0,0.0,0.1,0.9,0.5,0.3,0.6,0.115866339
XLOC_000512,Ildr2,1.6,1.6,4.2,1.7,1.8,2.8,-0.1,0.565037642
XLOC_000513,Tada1,7.6,9.1,9.6,8.9,7.9,9.8,0.0,0.8885923
XLOC_000514,Fam78b,0.3,0.4,0.4,0.2,0.2,0.2,-0.2,0.045226021
XLOC_000515,Tmco1,13.2,11.0,14.1,16.9,11.3,15.3,0.2,0.22278063
XLOC_000516,Aldh9a1,12.0,18.4,19.5,15.4,15.6,18.2,0.0,0.981495276
XLOC_000517,Rxrg,0.1,0.3,0.5,0.2,0.2,0.2,-0.1,0.373056739
XLOC_000518,Lmx1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000519,Mir6348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000520,Rgs5,3.8,4.4,3.8,5.6,2.5,3.8,-0.1,0.888193383
XLOC_000521,1700084C01Rik,0.3,0.0,0.0,0.0,0.1,0.1,-0.1,0.63846923
XLOC_000522,3110045C21Rik,0.2,0.2,0.5,0.4,0.6,0.5,0.2,0.251027182
XLOC_000523,Sh2d1b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000524,Sh2d1b1,2.8,5.8,8.5,1.7,1.2,2.5,-1.2,0.07776815
XLOC_000525,1700015E13Rik,0.7,0.7,0.5,0.7,0.3,0.4,-0.2,0.217522053
XLOC_000526,Olfml2b,9.1,22.0,15.9,35.6,45.5,41.7,1.4,0.029136689
XLOC_000527,Fcgr4,2.5,9.1,5.2,1.4,3.5,2.6,-0.8,0.04718957
XLOC_000528,1700009P17Rik,2.0,2.3,1.3,2.2,1.0,1.1,-0.3,0.361821722
XLOC_000529,Mpz,0.9,0.8,0.1,0.4,0.1,0.2,-0.3,0.375063679
XLOC_000530,Nr1i3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000531,Apoa2,0.0,0.5,0.3,0.2,0.4,0.8,0.2,0.374356741
XLOC_000532,Adamts4,0.6,3.8,1.9,0.7,1.5,1.2,-0.4,0.293794609
XLOC_000533,B4galt3,33.0,35.5,27.5,21.4,30.9,26.2,-0.3,0.216599846
XLOC_000534,Dedd,9.6,11.4,10.7,12.5,11.5,10.6,0.1,0.421487295
XLOC_000535,Pfdn2,32.9,49.9,45.6,68.6,56.5,53.2,0.5,0.230792407
XLOC_000536,Pvrl4,10.3,3.1,4.1,22.9,15.6,14.0,1.6,0.029119557
XLOC_000537,Arhgap30,2.5,8.4,6.6,2.1,2.9,3.5,-0.7,0.153131995
XLOC_000538,Usf1,19.7,32.0,26.3,23.2,29.4,21.7,-0.1,0.745338382
XLOC_000539,Tstd1,0.6,1.7,0.2,8.9,3.7,2.0,1.6,0.096523084
XLOC_000540,F11r,198.1,148.4,224.3,140.8,141.7,144.1,-0.4,0.145765267
XLOC_000541,Alyref2,4.2,4.2,4.4,3.2,4.5,4.2,-0.1,0.49061568
XLOC_000542,Cd244,0.2,1.1,0.6,0.1,0.4,0.4,-0.3,0.152373025
XLOC_000543,Cd48,1.3,7.5,7.5,2.8,2.8,4.6,-0.3,0.599416944
XLOC_000544,Slamf1,0.1,0.4,0.1,0.0,0.1,0.1,-0.1,0.371449327
XLOC_000545,Cd84,2.7,5.9,7.1,1.9,1.4,5.1,-0.8,0.174083035
XLOC_000546,Slamf6,0.2,0.6,0.4,0.2,0.4,0.3,-0.1,0.347821656
XLOC_000547,Copa,93.0,67.8,92.8,86.9,70.0,90.0,0.0,0.527641937
XLOC_000548,Pex19,23.7,21.6,22.8,23.1,22.3,24.4,0.0,0.472020007
XLOC_000549,Dcaf8,37.9,35.4,38.3,34.2,34.0,36.0,-0.1,0.062012381
XLOC_000550,Igsf8,19.6,26.4,15.2,17.8,20.4,14.0,-0.2,0.118154626
XLOC_000551,Kcnj10,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.215001347
XLOC_000552,Pigm,9.3,5.1,7.5,6.2,4.3,5.8,-0.3,0.065464577
XLOC_000553,Slamf9,2.2,4.5,4.3,8.2,2.5,4.3,0.3,0.706591595
XLOC_000554,Igsf9,1.2,1.0,1.9,35.9,19.1,23.6,3.5,0.006917693
XLOC_000555,Tagln2,347.2,319.7,302.7,569.2,491.8,475.2,0.7,0.001689728
XLOC_000556,Ccdc19,1.6,1.4,0.4,1.4,1.2,1.2,0.1,0.655148995
XLOC_000557,Vsig8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.860210056
XLOC_000558,Crp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422649731
XLOC_000559,Olfr16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000560,Olfr218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000561,Olfr1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
XLOC_000562,Olfr418-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
