"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"196","Nonalcoholic fatty liver disease WP4396",9.15174125335788e-05,0.00474873685035348,0.339004452955436,1.82736424041367,33,120,"MLXIPL;IRS2;UQCRQ;CYCS;PIK3R1;PIK3R3;NDUFC2;COX5A;NDUFB9;NDUFA12;NDUFV2;VMP1;COX6A2;NDUFS7;SREBF1;CDC42;JUN;SMAD7;AKT3;SDHD;COX8A;COX7A2L;COX6A1;SDHA;GSK3B;NDUFC1;NDUFB11;BBC3;PRKAA1;ADIPOR1;BCL2L11;MAPK9;INSR;UQCR11;MLXIP;PIK3CA;NDUFA2;NR1H3;XBP1;PRKAB2;NDUFA1;IKBKB;DDIT3;NDUFA5;NDUFB10;NDUFB6;NDUFA8;SDHB;NDUFA6;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;COX7A2;EIF2S1;BAX;NDUFS3;NDUFV3;CYC1;COX7C;NDUFA10;NDUFS4;TNFRSF1A;RAC1;ERN1;NDUFA3;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;NDUFB7;NDUFB4;COX7B"
"197","PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844",0.000153803701240834,0.00718263284794695,0.583646370334374,2.20697923137533,67,25,"EIF4EBP1;PIK3R1;PIK3R3;RB1CC1;KRAS;RICTOR;PDK1;FOXO1;CDKN1B;ATG13;GSK3B;RPTOR;PTEN;FOXO3;ULK1;PIK3CA"
"198","PI3K-Akt Signaling Pathway WP4172",0.00247857154699338,0.0412211641773412,0.281584888182143,1.55796436669152,896,140,"EIF4EBP1;GHR;IGF1R;COL6A6;PIK3R1;PIK3R3;CREB3L2;G6PC2;JAK1;MCL1;CREB3;KRAS;GNG5;CCND1;GYS1;PRLR;DDIT4;HSP90AA1;GNB2;GNB1;AKT3;CDKN1B;ATF2;ITGA6;PDPK1;ITGAV;MDM2;STK11;HSP90B1;GSK3B;MET;RPTOR;PPP2R5C;PRKAA1;TNR;PTEN;PPP2R5A;FOXO3;SPP1;VEGFA;BCL2L11;PHLPP1;INSR;PPP2R2A;PCK2;PPP2CA;CREB1;RAF1;PIK3CA;EIF4B;PRKCA;SOS1;CHUK;HSP90AB1;CCND2;IKBKB;MAPK1;PKN2;SOS2;PDGFA;GNG12;CDKN1A;NTRK2"
"199","Pathogenic Escherichia coli infection WP2272",0.000612483397241243,0.019068649767444,0.457521151239309,1.95894521938371,260,40,"ACTG1;ARPC5L;ROCK1;CDH1;KRT18;TUBA1C;LY96;ACTB;CDC42;TUBB2A;TUBA1B;ARHGEF2;YWHAQ;TUBB3;ARPC2;NCL;RHOA;ROCK2;YWHAZ;NCK2;PRKCA;WASL;ARPC3;TUBA1A;ARPC5;ARPC1B"
"200","Pathways Affected in Adenoid Cystic Carcinoma WP3651",7.16539401307446e-06,0.000836559751026443,0.510251264036143,2.29545054776624,2,49,"ATRX;HIST1H1E;INSRR;JMJD1C;NCOR1;KMT2C;SETD2;KDM6A;NSD1;ATM;ARID4B;CREBBP;EP300;TLK1;ARID1A;ERBIN;MAML3;KAT6A;BRD1;MGA;MAGI2;KDM6B;MORF4L1;PTEN;FOXO3;SMARCA2;FBXW7;RAF1;PIK3CA;BCOR;BCORL1;SRCAP;ARID5B;KANSL1"
"201","Photodynamic therapy-induced HIF-1 survival signaling WP3614",0.000911131505910192,0.0214422715901946,0.612799703349452,2.06479714869721,411,17,"PGK1;BNIP3;SLC2A1;MCL1;EGLN1;PFKL;ARNT;PKM;VEGFA"
"202","Photodynamic therapy-induced unfolded protein response WP3613",0.00314366905615562,0.0473578532007959,0.502922905945631,1.88023266240425,1394,24,"TRIB3;PDIA6;HSPA5;CALR;DNAJB11;HSP90B1;BBC3;DNAJB9;BCL2L11;XBP1;DDIT3;DNAJC3;PPP1R15A;ASNS;NFE2L2;ERN1;EDEM1;UBE2E1"
"203","Proteasome Degradation WP183",0.000334420802417453,0.0120134242099193,0.425848202643051,1.95154418951489,138,53,"NEDD4;PSMB8;PSMB10;PSMA6;PSMB5;UBA1;UBE2B;UBC;RPN2;PSMA3;PSMA4;PSMC2;PSMA2;RPN1;PSMB2;UBB;PSMB4;PSMB9;UCHL3;PSMD13;PSMB3;PSME2;PSMD1;PSMC6;PSME1;H2AFX;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;H2AFZ;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"204","Ras Signaling WP4223",0.00149264228944757,0.0294889327295282,0.319843988066513,1.66712323415649,572,99,"IGF1R;PIK3R1;PIK3R3;SHC1;RALA;PLA2G2F;RALBP1;PAK3;KRAS;GNG5;MAPK10;SHC2;CDC42;CALM3;GNB2;NF1;GNB1;AKT3;PLA2G12A;KSR2;RASGRF1;PRKACB;MRAS;CALM2;SHOC2;MET;RHOA;RASA1;PRKACA;RAB5A;PAK2;MAPK9;INSR;PLA2G6;AFDN;CALM1;RAF1;RAB5B;PIK3CA;PRKCA;SOS1;CHUK;PRKCB;IKBKB;EXOC2;MAPK1;SOS2;GNG12;NTRK2;RAP1B"
"205","Selenium Metabolism and Selenoproteins WP28",0.00293458864641808,0.0456817632625748,0.435119524353351,1.81483556472263,1262,36,"DIO1;GPX1;SELENOP;SELENOT;FOS;CREM;POU2F1;JUN;SEPSECS;SEPHS2;SELENOM;SELENOK;TXNRD1;SCLY;GPX2;SP3;SP1;SELENON;SELENOW;TRNAU1AP;SELENOH;SARS;NFE2L2"
"206","Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706",0.00031649385097661,0.0120134242099193,0.375323523648229,1.85830602420032,125,76,"MAP2;DDC;SPTBN1;ALDOA;GAPDH;RET;ECE1;PRKAR1B;PBX1;CTCF;CREBBP;NR3C1;EP300;RORA;NEUROD1;CREM;NKX2-2;GCK;JUN;SNAP25;TSPYL1;YWHAQ;PRKACB;MAZ;HSP90B1;BHLHE40;VIPR1;PRKACA;VEGFA;MBD1;KCNH2;YWHAB;MECP2;CREB1;YWHAZ;PRKAR1A;SP3;AQP4;SP1;YWHAE;THRB"
"207","Type II interferon signaling (IFNG) WP619",0.0018004718225244,0.0336328136447557,-0.607396407576162,-1.94650147501777,982,16,"PRKCD;SOCS3;IFNGR1;JAK2;EIF2AK2;IRF9;STAT2;IRF1;IFNGR2"
"208","Wnt Signaling WP428",0.00255977250780063,0.0412211641773412,0.370549165925183,1.73326625559329,1054,58,"WNT4;CXXC4;CAMK2B;CSNK1A1;PLCB1;GPC4;CSNK2B;CCND1;CTNNBIP1;CHD8;JUN;LRP6;FZD3;DAAM1;GSK3B;CSNK2A2;RHOA;PPP3CA;CSNK2A1;ROCK2;MAPK9;CSNK1E;APC;PRICKLE1;PRKCA;PPP3R1;NLK;NFATC3;CCND2;PRKCB;AXIN1;MAP3K7"
"209","mRNA Processing WP411",0.00138956718354968,0.0294889327295282,0.300682762439557,1.62555763269486,514,122,"HNRNPA2B1;SFPQ;CLK1;SRPK2;SNRNP70;TRA2B;DHX9;HNRNPU;PRPF4B;DICER1;SREK1;HNRNPL;SFSWAP;HNRNPH1;RBM39;TXNL4A;SRRM1;HNRNPM;SRSF6;PCBP2;FUS;RBM5;SF3B5;SF3B1;HNRNPD;SF3B2;SRSF3;CSTF3;PTBP1;CLK4;CELF4;SPOP;HNRNPA1;HNRNPC;PABPN1;SNRPN;CELF2;POLR2A;SF3B3;HNRNPR;SRPK1;SRSF5;PAPOLA;HNRNPH2;PRPF40A;CELF1;HNRNPK"
"210","Amino acid synthesis and interconversion (transamination) Homo sapiens R-HSA-70614",0.00369344615822487,0.0485377658846366,0.608693826578384,1.92880521872348,1686,14,"GLUL;GOT1;GLS;PSPH;PHGDH;GLUD1"
"211","Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688",0.000303855130044889,0.00851367675691811,0.362332406094473,1.83941597626297,118,86,"DYNC2H1;KIF12;KIF1B;BICD1;RAB3GAP1;DYNC1H1;COPA;PAFAH1B1;PAFAH1B3;KIF13B;TMED2;ARF4;NBAS;GBF1;COPE;TMED9;COPG1;ARCN1;DYNLL1;KDELR2;KIF5C;ARF3;RAB3GAP2;GALNT2;KLC1;NSF;PLA2G6;COPB2;RAB6A;DYNC1I2;DCTN1;DCTN4;COPB1;TMED7;NAPG;DCTN5;GALNT1;RAB1A;DYNLL2;KIF5B;KIFAP3;USE1;PAFAH1B2;KIF21A"
"212","COPI-independent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811436",0.00137828909898622,0.0246597507469221,0.504434308846152,1.94908525793218,604,27,"DYNC2H1;BICD1;RAB3GAP1;DYNC1H1;PAFAH1B1;PAFAH1B3;DYNLL1;RAB3GAP2;GALNT2;PLA2G6;RAB6A;DYNC1I2;DCTN1;DCTN4;DCTN5;GALNT1;DYNLL2;PAFAH1B2"
"213","Metabolism of proteins Homo sapiens R-HSA-392499",0.00034453222572603,0.00930237009460281,0.205257823113782,1.35916769516985,71,669,"ST8SIA1;DYNC2H1;EIF4EBP1;SLC30A8;USP9X;PCSK2;SPTBN1;ZDHHC2;TOP2B;MGAT4B;GLB1;RAB27A;FFAR1;PDIA6;PAX6;HSPA9;SSR2;SHC1;EIF3A;ST3GAL5;STAG2;SEC61G;STAG1;RANBP2;ANK2;PHC3;GGA2;SMC6;MIA3;GOLGB1;FKBP9;GRPEL1;SEC31A;SPON2;DYNC1H1;GNPNAT1;GSN;COPA;TIMM23;TRMT112;EIF1AX;DPH3;GNG5;DNAJC19;TUBA1C;TBCA;CSNK2B;EIF4G1;ATP5G1;HSPA5;CALR;EIF5A;MUC4;RGS11;SEC24D;ANPEP;EIF4A1;EIF5;SEC24A;DNAJB11;MYO5A;NEU1;PPP6R3;EIF3F;SUMF1;SUMO3;MCFD2;ADORA2B;PIGP;ACTB;HDGF;GALNT14;DPP4;ARSB;GNB2;RAD21;TBCD;GNB1;TRAPPC6A;TUBB2A;TUBA1B;C1GALT1;ISL1;TIMM10B;EIF3E;TTR;SRP9;IAPP;SPCS1;TMED2;POFUT2;GMDS;ARF4;DCAF7;SRPRB;ATP5B;TLN1;EXOC7;PFDN5;BET1;TOMM7;SUMO2;GBF1;LONP2;TOP1;CTDSP2;TUBB3;COPE;SIAH2;TMED9;MOGS;DDOST;SEC11C;TPR;COPG1;GNAO1;ARCN1;SUMO1;DYNLL1;MDM2;DAD1;EDEM3;HSP90B1;SEC61B;MAN1C1;HNRNPC;WIPI1;HERC2;CSNK2A2;UGGT2;CTSD;EXOC8;GNAZ;KDELR2;KHSRP;FOLR1;MAN2A2;UGGT1;KIF5C;NUDT14;ARF3;SEC62;SEC63;DPAGT1;DNAJB9;USO1;OS9;LMAN2;PIAS4;ST6GAL1;ATP5A1;ITM2B;RANGAP1;PGAP1;PCSK1;ADRA2A;PPP6R1;CKAP4;DAG1;EEF1A1;MLEC;CSNK2A1;PIAS2;ST6GALNAC5;GALNT2;EXOC5;GNAI1;NSF;SPTAN1;COPB2;FBXW7;GFPT1;EXOC4;B4GALT6;NUP98;DYNC1I2;GMPPB;DCTN1;EIF5B;SRP72;NFYB;DCTN4;COPB1;MGAT3;TMED7;HNRNPK;EIF4B;FUCA1;NAPG;EEF2;XPC;UBC;DCTN5;FN3K;HYOU1;GALNT1;RAB1A;XBP1;DYNLL2;ARFGEF2;CPE;KIF5B;PARN;EDEM2;ALG11;SMC5;TOMM70A;SP3;H3F3A;TRAM1;AP3M1;CANX;STAT3;SCMH1;TPP1;NUP88;CST3;EXOC2;ACO2;PIAS1;SSR1;DDIT3;VDAC1;GNAI2;TOMM6;RPN2;TIMM8B;LMAN1;DNAJC3;MAN1A2;TOMM20;EIF2S2;TOMM5;MAGT1;PAM16;SEC61A1;L3MBTL2;SMC3;TMED3;GNG12;COX17;DCTN3;SSR3;RPN1;NUP43;FBXW4;BMI1;TMED10;NSMCE1;SRPR;TIMM10;GANAB;STT3A;UBB;PRKCSH;EIF2S1;SSR4;SPCS3;SLC25A4;EIF2B3;EIF3G;VAMP2;SEC13;ARF5;CPN1;CHCHD2;SEC22B;CMAS;TUBA1A;NSMCE4A;SEC23IP;PREB;FBXO6;EXOSC8;FAU;PMM1;TIMM50;MTX2;SLC30A7;EXOSC4;TRAPPC5;ASNS;CYC1;HSCB;PAPPA2;DNAJC24;CCT4;NOP56;TBCC;EXOSC7;EXOSC1;COX19;SEC11A;EXOSC3;COQ2;PMPCB;COG6;ST8SIA5;PFDN6;ATP6V0D1;PFDN4;PIGK;SPCS2;EIF3H;ARFGAP3;DPM1;PCMT1;TRAPPC4;GGCX;ENPEP;ERN1;DPM2;EDEM1;GFER;NSMCE2;SYVN1;COG8;SAR1B;SRP14;H2AFX;CCT5;YIF1A;TUBA4A;SCFD1"
"214","Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021",0.0012072061760995,0.0229833483526635,0.298349181293961,1.62989637009506,442,129,"DYNC2H1;SPTBN1;MGAT4B;ANK2;MIA3;GOLGB1;SEC31A;DYNC1H1;COPA;SEC24D;SEC24A;PPP6R3;MCFD2;TRAPPC6A;TMED2;ARF4;BET1;GBF1;COPE;TMED9;COPG1;ARCN1;DYNLL1;MAN1C1;KDELR2;FOLR1;MAN2A2;ARF3;USO1;LMAN2;ST6GAL1;PPP6R1;NSF;SPTAN1;COPB2;B4GALT6;DYNC1I2;DCTN1;DCTN4;COPB1;MGAT3;TMED7;FUCA1;NAPG;DCTN5;RAB1A;DYNLL2"
"215","ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977",0.000874876721916457,0.017797149754054,0.317331720522096,1.68993676782299,329,111,"DYNC2H1;SPTBN1;ANK2;MIA3;GOLGB1;SEC31A;DYNC1H1;COPA;SEC24D;SEC24A;PPP6R3;MCFD2;TRAPPC6A;TMED2;ARF4;BET1;GBF1;COPE;TMED9;COPG1;ARCN1;DYNLL1;KDELR2;FOLR1;ARF3;USO1;LMAN2;PPP6R1;NSF;SPTAN1;COPB2;DYNC1I2;DCTN1;DCTN4;COPB1;TMED7;NAPG;DCTN5;RAB1A;DYNLL2"
"216","COPI-mediated anterograde transport Homo sapiens R-HSA-6807878",0.00224138059137774,0.0361788062847386,0.35298086235017,1.71463975210994,904,69,"DYNC2H1;SPTBN1;ANK2;GOLGB1;DYNC1H1;COPA;TMED2;ARF4;BET1;GBF1;COPE;TMED9;COPG1;ARCN1;DYNLL1;KDELR2;FOLR1;ARF3;USO1;NSF;SPTAN1;COPB2;DYNC1I2;DCTN1;DCTN4;COPB1;TMED7;NAPG;DCTN5;RAB1A;DYNLL2"
"217","Vesicle-mediated transport Homo sapiens R-HSA-5653656",0.00331517135357296,0.0448976497346475,0.220981851301101,1.37271890540802,950,333,"DYNC2H1;AP1S2;SPTBN1;TRIP11;KIF12;MYO6;KIF1B;CHMP4C;RALA;GOLGA4;ANK2;BICD1;GCC2;GOLIM4;LNPEP;RAB3GAP1;MIA3;GOLGB1;SEC31A;DYNC1H1;RAB14;COPA;PAFAH1B1;DTNBP1;CALR;PAFAH1B3;CHMP2A;SEC24D;SEC24A;MYO5A;KIF13B;RHOBTB3;PPP6R3;HSP90AA1;MCFD2;TFRC;TRAPPC6A;SORT1;TMED2;ARF4;CHMP5;NBAS;EXOC7;BET1;CLINT1;GBF1;ARL1;YWHAQ;COPE;TMED9;COPG1;ARCN1;DYNLL1;HSP90B1;GNS;TBC1D1;RAB10;MAN1C1;GJD2;TJP1;AP1B1;EXOC8;CLTC;KDELR2;AP3B1;FOLR1;CYTH3;C2CD5;MAN2A2;KIF5C;PIK3C2A;ARF3;PUM1;USO1;YIPF6;LMAN2;SH3D19;RAB3GAP2;PPP6R1;TMF1;VPS37A;NAA35;GALNT2;EXOC5;RIC1;KLC1;NSF;YWHAB;FTH1;SPTAN1;PLA2G6;COPB2;EXOC4;CALM1;RAB6A;DYNC1I2;DCTN1;DCTN4;CPD;COPB1;TMED7;NAPG;UBC;DCTN5;YWHAZ;SH3GL2;HYOU1;GALNT1;RAB1A;DYNLL2;KIF5B;KIFAP3;USE1;PICALM;PRKAB2;NAA30"
"218","TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897",0.00304998475007625,0.0419372903135484,0.33892646599619,1.67002923160357,1219,74,"TNRC6A;TNRC6B;CYCS;GLS;TNRC6C;SESN3;COX5A;RRM2B;SCO2;LRPPRC;DDIT4;AKT3;AGO1;PRDX2;YWHAQ;COX8A;COX7A2L;RRAGC;COX6A1;RPTOR;PRKAA1;TXNRD1;PTEN;GPX2;YWHAB;YWHAZ;PRKAB2;YWHAE;LAMTOR1;LAMTOR4;COX14;COX5B;LAMTOR5;SFN;LAMTOR3;YWHAG;RHEB;RRAGD;SURF1;COX7C;COX19;YWHAH;COX18"
"219","Regulation of gene expression in beta cells Homo sapiens R-HSA-210745",0.000126035369504747,0.00435261683057093,0.666490742359664,2.24727374271027,56,17,"PAX6;HNF4A;SLC2A2;NKX6-1;NEUROD1;NKX2-2;GCK;FOXO1;FOXA2;AKT3;IAPP;PDX1"
"220","Regulation of beta-cell development Homo sapiens R-HSA-186712",0.000438129389719462,0.0110274939615831,0.576836086255188,2.10272869333076,194,22,"PAX6;HNF4A;SLC2A2;NKX6-1;NEUROD1;INSM1;NKX2-2;GCK;FOXO1;FOXA2;AKT3;IAPP;PDX1"
"221","tRNA processing Homo sapiens R-HSA-72306",0.00301504876700722,0.0419372903135484,-0.351738671536852,-1.66231750319199,1821,80,"TRMT10A;TYW1;GTPBP3;URM1;CPSF1;NUP155;NUP210;CPSF4;PUS7;MTO1;POP4;CDKAL1;TSEN54;QTRT1;RPP40;NUP85;WDR4;CTU2;NUP62;TYW5;TRMT12;ELAC2;CSTF2;NUP133;NUP188;TRMT13;NUP54;NUP214;DUS2;TSEN2;LCMT2"
"222","mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163",0.000175021672605553,0.00552994008126056,0.322198441047738,1.76700758050853,63,132,"HNRNPA2B1;DDX5;SNRNP70;TRA2B;UPF3B;DHX9;HNRNPU;SRRT;SRSF11;HNRNPA3;HNRNPL;CCAR1;HNRNPH1;TXNL4A;SRRM1;HNRNPM;SRSF6;PCBP2;FUS;RBM5;SF3B5;SF3B1;HNRNPD;SF3B2;SRSF3;CSTF3;PTBP1;PCF11;HNRNPUL1;HNRNPA1;SNRNP200;CPSF7;SF3B6;HNRNPC;PABPN1;PLRG1;CDC5L;POLR2A;CTNNBL1;SF3B3;HNRNPR;SRSF5;PAPOLA;CASC3;PRPF19;HNRNPH2;HNRNPA0;HNRNPK;ELAVL1;CSTF1;FIP1L1;PRPF4;LSM6;U2AF2;U2AF1;HSPA8;POLR2F;BCAS2;SNRPE;LSM8;SRSF2;POLR2C;LSM2"
"223","mRNA Splicing Homo sapiens R-HSA-72172",0.000539365374402549,0.0117787879557027,0.30090869040092,1.66370023600126,194,139,"HNRNPA2B1;DDX5;SNRNP70;TRA2B;UPF3B;DHX9;HNRNPU;SRRT;SRSF11;HNRNPA3;HNRNPL;CCAR1;HNRNPH1;TXNL4A;SRRM1;HNRNPM;SRSF6;PCBP2;FUS;RBM5;SF3B5;SF3B1;HNRNPD;SF3B2;SRSF3;CSTF3;PTBP1;PCF11;HNRNPUL1;ZCRB1;HNRNPA1;SNRNP200;CPSF7;SF3B6;HNRNPC;PABPN1;PLRG1;CDC5L;POLR2A;CTNNBL1;SF3B3;HNRNPR;SRSF5;PAPOLA;CASC3;PRPF19;HNRNPH2;HNRNPA0;HNRNPK;ELAVL1;CSTF1;FIP1L1;PRPF4;LSM6;U2AF2;U2AF1;HSPA8;POLR2F;BCAS2;SNRPE;LSM8;SRSF2;POLR2C;LSM2"
"224","Translation Homo sapiens R-HSA-72766",0.000510288349895107,0.0117651969107437,0.385883423502417,1.85689144363948,206,66,"EIF4EBP1;SSR2;EIF3A;SEC61G;TRMT112;EIF1AX;EIF4G1;EIF4A1;EIF5;EIF3F;EIF3E;SRP9;SPCS1;SRPRB;DDOST;SEC11C;SEC61B;EEF1A1;EIF5B;SRP72;EIF4B;EEF2;TRAM1;SSR1;RPN2;EIF2S2;SEC61A1;SSR3;RPN1;SRPR;EIF2S1;SSR4;SPCS3;EIF2B3;EIF3G;FAU;SEC11A;SPCS2;EIF3H;SRP14;EEF1D;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;UBA52;ETF1;EIF4A2;EIF3I;EIF3B"
"225","GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706",0.00036479728826463,0.00960431192406256,0.555210592979852,2.09928728184458,160,25,"EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF5;EIF3F;EIF3E;EIF5B;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;UBA52;EIF4A2;EIF3I;EIF3B"
"226","L13a-mediated translational silencing of Ceruloplasmin expression Homo sapiens R-HSA-156827",0.000530820331999883,0.0117651969107437,0.553741736016672,2.07037260173975,234,24,"EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF3F;EIF3E;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;UBA52;EIF4A2;EIF3I;EIF3B"
"227","3' -UTR-mediated translational regulation Homo sapiens R-HSA-157279",0.000530820331999883,0.0117651969107437,0.553741736016672,2.07037260173975,234,24,"EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF3F;EIF3E;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;UBA52;EIF4A2;EIF3I;EIF3B"
"228","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702",0.000714054024831961,0.0151481460982209,0.554154893787662,2.04687924665716,316,23,"EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF5;EIF3F;EIF3E;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;EIF4A2;EIF3I;EIF3B"
"229","Translation initiation complex formation Homo sapiens R-HSA-72649",0.000729821779323518,0.0152645822858511,0.553404909471812,2.0441090332229,323,23,"EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF3F;EIF3E;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;EIF4A2;EIF3I;EIF3B"
"230","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662",0.000515008662536056,0.0117651969107437,0.554649820447985,2.07376781832607,227,24,"EIF4EBP1;EIF3A;EIF1AX;EIF4G1;EIF4A1;EIF3F;EIF3E;EIF4B;EIF2S2;EIF2S1;EIF3G;FAU;EIF3H;EIF4H;EIF3M;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;EIF4A2;EIF3I;EIF3B"
"231","Chromatin organization Homo sapiens R-HSA-4839726",2.02779821669631e-05,0.00100376011726467,0.321125409884813,1.84148170646783,6,176,"CHD3;KDM1A;DNMT3A;KMT2A;NCOR1;SMARCC2;CHD4;KMT2E;KMT2C;SETD2;PBRM1;KDM6A;JADE3;SETD7;KDM5B;EPC1;GATAD2B;SMARCA4;NSD1;ARID4B;TBL1X;CREBBP;BRD8;EP300;RBBP4;ARID1A;KDM2B;TAF10;CCND1;PHF21A;ATF7IP;KAT6B;DPY30;ACTB;EHMT2;KAT6A;KDM2A;YEATS2;SETD1B;TRRAP;BRPF3;ATF2;HCFC1;GATAD2A;ARID1B;CLOCK;BRD1;ARID2;MSL1;KDM7A;KMT2D;ZZZ3;SMARCC1;KDM5A;ATXN7;RBBP7;NCOA2;SAP130;KDM6B;PHF2;MORF4L1;ELP3;SMARCD1;KMT2B;KANSL3;SMARCA2;SETD1A;HMG20B;JADE2;KDM3B;BRPF1;MSL2;NCOR2;SUZ12;EHMT1;EP400;ELP4;NCOA1;KDM5C;OGT"
"232","Chromatin modifying enzymes Homo sapiens R-HSA-3247509",2.02779821669631e-05,0.00100376011726467,0.321125409884813,1.84148170646783,6,176,"CHD3;KDM1A;DNMT3A;KMT2A;NCOR1;SMARCC2;CHD4;KMT2E;KMT2C;SETD2;PBRM1;KDM6A;JADE3;SETD7;KDM5B;EPC1;GATAD2B;SMARCA4;NSD1;ARID4B;TBL1X;CREBBP;BRD8;EP300;RBBP4;ARID1A;KDM2B;TAF10;CCND1;PHF21A;ATF7IP;KAT6B;DPY30;ACTB;EHMT2;KAT6A;KDM2A;YEATS2;SETD1B;TRRAP;BRPF3;ATF2;HCFC1;GATAD2A;ARID1B;CLOCK;BRD1;ARID2;MSL1;KDM7A;KMT2D;ZZZ3;SMARCC1;KDM5A;ATXN7;RBBP7;NCOA2;SAP130;KDM6B;PHF2;MORF4L1;ELP3;SMARCD1;KMT2B;KANSL3;SMARCA2;SETD1A;HMG20B;JADE2;KDM3B;BRPF1;MSL2;NCOR2;SUZ12;EHMT1;EP400;ELP4;NCOA1;KDM5C;OGT"
"233","PKMTs methylate histone lysines Homo sapiens R-HSA-3214841",0.000100239207198998,0.0035441719688217,0.57162868631099,2.20871781708983,43,27,"KMT2A;KMT2E;KMT2C;SETD2;SETD7;NSD1;RBBP4;ATF7IP;DPY30;EHMT2;SETD1B;KMT2D;RBBP7;KMT2B;SETD1A;SUZ12;EHMT1;EED;SMYD3;ASH2L;SETD3"
"234","DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532",0.0033630960208295,0.0449927710894757,-0.342852139293857,-1.64161990788238,2045,86,"KPNA2;XRCC4;KDM4B;PARP1;MDC1;KAT5;POLM;RNF168;ERCC4;EYA1;ABL1;EME2;MUS81;RBBP8;XRCC6;PPP4C;HUS1;XRCC3;ERCC1;TDP1;RHNO1;MRE11A;RFC2;RAD51D;POLD3;ATR;ATRIP;NBN;XRCC1;RAD50;EYA3;TOPBP1;RFC5;KDM4A;TDP2"
"235","HDR through Single Strand Annealing (SSA) Homo sapiens R-HSA-5685938",0.000485088452567836,0.0116186508397296,-0.55651902772674,-2.02262102671968,270,25,"KAT5;ERCC4;ABL1;RBBP8;HUS1;ERCC1;RHNO1;MRE11A;RFC2;ATR;ATRIP;NBN;RAD50;TOPBP1;RFC5"
"236","Presynaptic phase of homologous DNA pairing and strand exchange Homo sapiens R-HSA-5693616",0.00137450631716644,0.0246597507469221,-0.537376333436717,-1.93139779393108,765,24,"KAT5;RBBP8;HUS1;RHNO1;MRE11A;RFC2;RAD51D;ATR;ATRIP;NBN;RAD50;TOPBP1;RFC5"
"237","Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579",0.000703467755937859,0.015139849529967,-0.546498246782312,-1.98620135150184,392,25,"KAT5;RBBP8;HUS1;XRCC3;RHNO1;MRE11A;RFC2;RAD51D;ATR;ATRIP;NBN;RAD50;TOPBP1;RFC5"
"238","HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942",0.00221525249500474,0.0361788062847386,-0.454453199711222,-1.82422602902456,1264,37,"KAT5;EME2;MUS81;RBBP8;HUS1;XRCC3;RHNO1;MRE11A;RFC2;RAD51D;POLD3;ATR;ATRIP;NBN;RAD50;TOPBP1;RFC5"
"239","Signaling by cytosolic FGFR1 fusion mutants Homo sapiens R-HSA-1839117",0.00282477726864231,0.0407261577080954,0.562513966933075,1.93055384158548,1272,18,"PIK3R1;STAT5A;ZMYM2;STAT5B;PIK3CA;CPSF6;BCR;MYO18A;LRRFIP1;STAT3;TRIM24;CNTRL;CUX1"
