Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
GTF2F1 H1-hESC hg19,23/2000,0.363248303339729,1,0,0,1.09004739336493,1.10385681935476,SLC36A1;LPGAT1;H3F3B;ATP6AP1;HSPA4L;CADPS;ENDOD1;ATP2A2;ATP1A3;SLC2A3;PGM2L1;DNM1;SCAMP5;FAM168B;LARP1;NCEH1;ATCAY;MADD;TIMP2;ATP6V1B2;MAP4;SELT;CDS2
POLR2AphosphoS2 CH12.LX mm9,23/2000,0.363248303339729,1,0,0,1.09004739336493,1.10385681935476,RTN3;CBX6;APLP2;PITPNA;AP2B1;LARP4B;ENO2;DNAJC27;CS;MECP2;PURA;SV2A;NEDD4;TBC1D24;CDIP1;IDS;CAMTA1;VDAC1;NCDN;EIF4G3;VAMP2;YWHAG;GRINA
JUND CH12.LX mm9,17/1454,0.365897049629437,1,0,0,1.10823549352334,1.11422358946679,CYFIP2;NCKAP1;PTPRS;CLSTN3;GOT2;ANK2;AP2B1;MAPK8IP3;RNF157;ACTR1B;PPP2R1A;TRIM2;CDIP1;GATSL2;ENPP5;VAMP2;ATP6V0A1
CBX3 HCT116 hg19,3/209,0.379175781864295,1,0,0,1.36057506972947,1.31942498972645,PTPRS;FAM126B;MAPRE2
NR3C1 HepG2 hg19,3/211,0.384886993212415,1,0,0,1.3476786235709,1.28677097806148,GHITM;AP2B1;SYT7
CTCF fibroblast of skin of abdomen hg19,26/2317,0.399791451709227,1,0,0,1.06364047315637,0.975158603219709,NCKAP1;NAPB;RTN3;AHCYL1;LPGAT1;CAB39;STAU2;WBP2;HSPA4L;GHITM;OPA1;SLC22A17;ATP6V0E2;SLC36A1;ABCA2;GOT2;SCAMP1;FAM126B;MAPK8IP3;DNM1;PTP4A2;NCEH1;NEDD4;RCAN2;SELT;CDS2
CTCF GM06990 hg19,25/2240,0.414022936573536,1,0,0,1.05788761002031,0.932881161497059,NCKAP1;RTN3;AHCYL1;LPGAT1;CAB39;STAU2;WBP2;GHITM;FAM168A;PSAP;TIMP2;ATP6V0E2;SLC36A1;ABCA2;GOT2;SCAMP1;FAM126B;SYN1;DNM1;NCEH1;NEDD4;RCAN2;TRIM37;SELT;CDS2
CTCF fibroblast of pulmonary artery hg19,27/2429,0.416673707233249,1,0,0,1.05361947557066,0.922393108692372,NCKAP1;NAPB;RTN3;AHCYL1;LPGAT1;CAB39;STAU2;WBP2;HSPA4L;GHITM;OPA1;SLC22A17;NEFL;ATP6V0E2;SLC36A1;ABCA2;GOT2;SCAMP1;FAM126B;MAPK8IP3;DNM1;PTP4A2;NCEH1;NEDD4;RCAN2;SELT;CDS2
STAT3 HeLa-S3 hg19,22/1974,0.426184634850773,1,0,0,1.05638706021886,0.900974154639749,ATP6V1A;AHCYL1;H3F3B;WBP2;CLSTN1;SLC2A3;AP2B1;SCAMP1;PGM2L1;SYT7;PPP2CA;EPM2AIP1;PURA;PTP4A2;IMPAD1;MADD;AAK1;KIF1B;MAPRE2;EIF4G3;YWHAG;ATP6V0A1
USF1 GM12878 hg19,24/2162,0.427867751222908,1,0,0,1.0522116172931,0.893265712668916,ATP6V1A;SLC36A1;NCKAP1;CBX6;SET;PTPRS;ATP6AP1;WBP2;ANK2;ENO2;ELAVL3;SEPT3;CS;PURA;FAM168B;NACC2;VPS41;OGDH;ATP6V1B2;CAMTA1;TRIM37;CALR;ATP6V0E2;MAPRE2
POLR2A A549 hg19,38/3474,0.430895074116116,1,0,0,1.0368151222214,0.872884973810391,MEG3;PYGB;NDRG4;NDRG3;STXBP1;PITPNA;PPP2CA;SYNGR1;FAM168B;SLC22A17;NACC2;KIF5A;TIMP2;ZBTB7A;ATP6V0A1;BEND6;NSF;SLC36A1;SLC6A17;ATP6AP1;HSPA4;ANK2;HSPA12A;SRCIN1;CIT;SYNJ1;DNAJC5;AAK1;SERINC1;ATP13A2;SELT;EIF4G3;INA;TSPYL4;VAMP2;CDK5R2;ARL8A;NFE2L1
CTCF WI38 hg19,27/2447,0.432520142142509,1,0,0,1.0458691075444,0.876570491430845,NCKAP1;NAPB;AHCYL1;LPGAT1;CAB39;STAU2;KCNA2;GHITM;ZDHHC22;ACTR1B;OPA1;KIF1B;YWHAG;BEND6;SLC36A1;ABCA2;GOT2;SCAMP1;MAPK8IP3;DNM1;STX1B;PTP4A2;NCEH1;NEDD4;SCN8A;SELT;CDS2
CTCF fibroblast of foreskin  hg19,25/2261,0.433162113592259,1,0,0,1.04806202850309,0.876853995276884,NCKAP1;NAPB;RTN3;AHCYL1;LPGAT1;KCNC1;CAB39;STAU2;GHITM;OPA1;NEFL;ATP6V0E2;SLC36A1;ABCA2;GOT2;SCAMP1;MAPK8IP3;DNM1;CLIP3;NCEH1;NEDD4;SCN8A;RCAN2;SELT;CDS2
POLR2AphosphoS5 SK-N-SH hg19,15/1331,0.434117428781104,1,0,0,1.06822009606859,0.891365799422145,SLC36A1;ZYG11B;AHCYL1;HSPA4L;ANK2;SCAMP5;CLIP3;ETNK1;KIF5A;TIMP2;ATP6V0E2;SELT;EIF4G3;INA;ARL8A
SRF HCT116 hg19,5/413,0.441644232560614,1,0,0,1.14753910239491,0.937827048325598,PURB;DZANK1;SYT11;HSPA12A;ACTB
JUN K562 hg19,45/4156,0.44921699813082,1,0,0,1.026324072089,0.821315033986543,RTN3;AHCYL1;PTPRS;CLSTN3;WBP2;PITPNA;SLC2A3;GHITM;DNAJC27;ACTB;TTBK2;HK1;PURB;PPP2CA;EPM2AIP1;FAM168B;ACTR1B;OPA1;DZANK1;CAMK2N2;PSAP;IDS;CAMTA1;NCDN;YWHAG;CBX6;H3F3B;HSPA4;APLP2;GOT2;SYP;AP2B1;MAPK8IP3;SYN1;CS;SYT11;MAP1B;DNAJC5;EEF1A2;MADD;GNB1;OGDH;AAK1;SELT;CDS2
IRF3 GM12878 hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,H3F3B;ATP6AP1;CLSTN3;WBP2;APLP2;ELOVL6;FAM126B;ACTB;EML2;TTBK2;CIT;CS;EPM2AIP1;MAPK9;PPP2R1A;DZANK1;MADD;CAMTA1;CALR;NCDN;CDK5R2;CDS2
MYC endothelial cell of umbilical vein hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,SLC36A1;NCKAP1;H3F3B;CAB39;ATP6AP1;PITPNA;ATP2A2;SYP;ENO2;FAM126B;DNAJC27;CS;SYNJ1;OPA1;DNAJC5;MADD;ATP6V1B2;IDS;ATP13A2;MAP4;TSPYL4;PFKP
FOS endothelial cell of umbilical vein hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,EPHA5;ZYG11B;RTN3;SLC6A17;H3F3B;CAB39;ATP2A2;KCNAB2;ENO2;MAPK8IP3;ACTB;SYN1;PURB;NCEH1;ACTR1B;SYNJ1;PSAP;OGDH;IDS;ATP13A2;SELT;MAPRE2
ZNF384 ES-E14 mm9,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,MEG3;ATP6V1A;LYNX1;CBX6;HSPA4;GOT2;CADPS;SLC2A3;MAPK8IP3;SRCIN1;ACTB;PGM2L1;ATCAY;NOVA1;RCAN2;SPOCK2;MADD;CNTN1;TRIM37;YWHAG;ATP6V0A1;SCN2B
CTCF limb mm9,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,SLC36A1;ABCA2;NDRG4;LPGAT1;NDRG3;SLC6A17;CAB39;STAU2;RNF14;GOT2;ARRB1;GHITM;THY1;SYT7;DNM1;DISP2;MAPK9;SYNGR1;SCN8A;TSPAN7;TIMP2;BEND6
EP300 ES-Bruce4 mm9,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,ZYG11B;RTN3;SET;GOT2;ANK2;SYP;ACTB;EML2;ENAH;FAM168A;FUT9;ETNK1;NEDD4;DNAJC5;PSAP;GNB1;VPS41;TBC1D24;ATP6V1B2;SERINC1;TRIM37;ATP6V0A1
CTCF heart mm9,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,SLC36A1;NCKAP1;ABCA2;AHCYL1;NDRG3;CAB39;RNF14;GOT2;SYT7;DNM1;DISP2;DNM3;SYNGR1;PEG13;NCEH1;PKM;TMX2;TRIM2;RCAN2;TIMP2;KIF1B;CDS2
TBP HeLa-S3 hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,PYGB;AHCYL1;H3F3B;CAB39;ATP2A2;ELOVL6;AP2B1;DNAJC27;PPP2CA;FAM168A;SYNJ1;TRIM2;NACC2;EEF1A2;PSAP;GNB1;VPS41;TIMP2;IDS;EIF4G3;YWHAG;ATP6V0A1
CUX1 GM12878 hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,NAPB;RTN3;ATP6AP1;HSPA4L;GOT2;ENDOD1;ATP2A2;ANK2;ELOVL6;ACTB;CIT;PURA;NCEH1;PPP2R1A;DZANK1;DNAJC5;PSAP;VPS41;OGDH;AAK1;MAP4;CALR
RNF2 K562 hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,PTPRS;CLSTN1;ENDOD1;ATP2A2;RNF208;ABAT;MAPK8IP3;EPM2AIP1;PPP2R2C;TRIM2;NEDD4;NACC2;EEF1A2;MADD;IDS;TRIM37;MAP4;NCDN;ATP6V0E2;SELT;ZBTB7A;BEND6
CTCF testis mm9,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,SLC36A1;NCKAP1;PYGB;NDRG3;SLC6A17;CAB39;RNF14;APLP2;GOT2;ATP2A2;GHITM;NMNAT2;DNM1;CS;EPM2AIP1;SYNGR1;PPP2R1A;PSAP;NCDN;EIF4G3;NFE2L1;PFKP
ARID3A HepG2 hg19,22/2000,0.451370885326841,1,0,0,1.04265402843602,0.829395741060837,SLC36A1;ABCA2;NAPB;RTN3;AHCYL1;GOT2;ATP2A2;ELOVL6;SYP;SCAMP1;ACTB;NCEH1;SYNJ1;NEDD4;PSAP;VPS41;OGDH;SERINC1;ATP6V0E2;EIF4G3;ATP6V0A1;CDS2
SIN3A Panc1 hg19,11/976,0.455116141012808,1,0,0,1.06829306192215,0.840963116106936,SCAMP5;SLC36A1;FAM168B;SYNJ1;DZANK1;ETNK1;ENDOD1;CALR;FAM126B;MAPK8IP3;CIT
PBX3 A549 hg19,23/2098,0.455540046796111,1,0,0,1.03913002227353,0.817038474916133,PYGB;H3F3B;ATP6AP1;ATP2A2;ATP1A3;MAPK8IP3;DNAJC27;TTBK2;CIT;MECP2;EPM2AIP1;MAPK9;ACTR1B;TMX2;PSAP;OGDH;AAK1;CNTN1;CAMTA1;KIF1B;CALR;CDK5R2;NFE2L1
EGR1 K562 hg19,21/1915,0.459864309512213,1,0,0,1.03943672428941,0.807459198843742,NDRG4;NDRG3;HSPA4;STXBP1;PITPNA;GOT2;ENDOD1;SYP;KCNAB2;MAPK8IP2;SCAMP1;CX3CL1;SCAMP5;CAMK2N2;EEF1A2;PSAP;TBC1D24;AAK1;SELT;VAMP2;CDS2
SPI1 GM12891 hg19,12/1074,0.461394182233457,1,0,0,1.05906960734994,0.819193033721308,ATP6V1A;LPGAT1;NCEH1;CAB39;SYNJ1;WBP2;SYT11;KCNA2;MADD;VPS41;SERINC1;ACTB
SPI1 K562 hg19,17/1543,0.462847351363764,1,0,0,1.04431264263314,0.804494571534449,ATP6V1A;AHCYL1;H3F3B;WBP2;ELOVL6;SCAMP1;ACTB;SCAMP5;FAM168B;NCEH1;SYNJ1;OPA1;PPP2R1A;SYT11;VPS41;SERINC1;MAP4
TAL1 G1E mm9,11/983,0.464593235763072,1,0,0,1.06068568508242,0.813114240500066,CS;WBP2;NEDD4;APLP2;SCD2;TBC1D24;CALR;NMNAT2;SPTBN1;PGM2L1;ATP6V0A1
JUND MCF-7 hg19,3/241,0.468608832375311,1,0,0,1.17991779906,0.894362240255541,H3F3B;EEF1A2;SYT7
CTCF HCT116 hg19,34/3149,0.470480595429844,1,0,0,1.02341975711841,0.771659073310237,NCKAP1;NAPB;AHCYL1;LPGAT1;CAB39;STAU2;WBP2;HSPA4L;KCNA2;GHITM;ELAVL3;MAPK9;TIMP2;KIF1B;BEND6;SLC36A1;ABCA2;CBX6;SLC6A17;GOT2;ANK3;SCAMP1;FAM126B;MAPK8IP3;SRCIN1;EML2;DNM1;CS;PTP4A2;NCEH1;NEDD4;RCAN2;EEF1A2;CDS2
NR2F2 MCF-7 hg19,7/616,0.474908894009103,1,0,0,1.0771219302025,0.802059775344645,PTP4A2;LARP1;ELOVL6;ZBTB7A;DNAJC27;DNM1;CDS2
CEBPB ECC-1 hg19,14/1273,0.475884386526281,1,0,0,1.0424306504395,0.774088506518256,STAU2;WBP2;GHITM;ACTB;SEPT3;EPM2AIP1;PTP4A2;SYNGR1;NCEH1;CAMK2N2;OGDH;CNTN1;KIF1B;ZBTB7A
RAD21 HepG2 hg19,29/2685,0.47629571447916,1,0,0,1.02376728710495,0.759344954626417,NCKAP1;NAPB;AHCYL1;LPGAT1;CAB39;STAU2;HSPA4L;ENDOD1;CX3CL1;KIF5A;ATP6V0E2;ZBTB7A;ATP6V0A1;SLC36A1;ABCA2;GOT2;ELOVL6;ANK3;SCAMP1;FAM126B;MAPK8IP3;SYT7;ENAH;NCEH1;NEDD4;RCAN2;VDAC1;SELT;CDS2
SIN3A H1-hESC hg19,31/2874,0.47673132750152,1,0,0,1.02240383632304,0.757399012765162,PYGB;CNTNAP2;RAP1GDS1;ABAT;TTBK2;PURA;SYNGR1;LARP1;DZANK1;FUT9;NACC2;NCDN;RAB6B;LHFPL4;ANK2;ELOVL6;SYP;KCNAB2;SYT13;FAM126B;SYN1;CIT;DISP2;SYNJ1;SYT11;NEDD4;EEF1A2;OGDH;VAMP2;CDK5R2;GRINA
CEBPD HepG2 hg19,13/1181,0.478263715854819,1,0,0,1.04337636592012,0.769587095328796,ZYG11B;AHCYL1;ACTB;TTBK2;OPA1;DZANK1;SPOCK2;OGDH;TIMP2;AAK1;SERINC1;CALR;ATP6V0A1
CTCF K562 hg19,50/4670,0.479222998450807,1,0,0,1.01484721475182,0.746510691318304,NCKAP1;AHCYL1;LPGAT1;GHITM;ACTB;OPA1;PPP2R1A;SLC22A17;KIF5A;TIMP2;SLC36A1;APLP2;RNF208;SYP;KCNAB2;SCAMP1;FAM126B;MAPK8IP3;SYN1;DNM1;PTP4A2;TMX2;EEF1A2;NAPB;RTN3;CAB39;STAU2;WBP2;HSPA4L;ENDOD1;DNAJC27;SYNGR1;FAM168A;PSAP;NCDN;ATP6V0E2;ZBTB7A;ABCA2;H3F3B;HSPA4;GOT2;AP2B1;SYT7;NCEH1;NEDD4;RCAN2;AAK1;CALR;SELT;CDS2
POLR2AphosphoS5 endothelial cell of umbilical vein hg19,14/1276,0.479474447293929,1,0,0,1.03997979467827,0.764452411231154,SLC36A1;RTN3;LPGAT1;HSPA4;PITPNA;PURA;FAM168B;SYNJ1;OPA1;ETNK1;DNAJC5;AAK1;SELT;EIF4G3
TAF1 HepG2 hg19,20/1849,0.487901972283056,1,0,0,1.02527560689908,0.735779575768142,CYFIP2;NSF;STXBP1;APLP2;ABAT;SYP;HSPA12A;FAM126B;ENAH;FAM168B;SYNJ1;SCN8A;GNB1;TIMP2;AAK1;SERINC1;ZBTB7A;EIF4G3;VAMP2;ATP6V0A1
ATF3 H1-hESC hg19,15/1386,0.497874698811508,1,0,0,1.02583040971667,0.715421146907659,SLC36A1;PTPRS;WBP2;CLSTN1;GHITM;AP2B1;SYT13;ELAVL3;PURB;DZANK1;VPS41;OGDH;CAMTA1;CALR;KIF1A
GATA1 G1E-ER4 mm9,42/3942,0.499225952555792,1,0,0,1.00990427550189,0.701576940263856,NCKAP1;RTN3;SET;NDRG3;CAB39;WBP2;PITPNA;ARRB1;SLC2A3;TTBK2;PPP2CA;EPM2AIP1;MAPK9;SYNGR1;FAM168B;LARP1;PPP2R1A;SCD2;CAMTA1;NCDN;ZBTB7A;ATP6V0A1;APLP2;FAM126B;MAPK8IP3;PGM2L1;CIT;CS;PTP4A2;PKM;SYNJ1;NOVA1;ETNK1;NEDD4;GNB1;TBC1D24;AAK1;VDAC1;CALR;VAMP2;NFE2L1;PFKP
CTCF endothelial cell of umbilical vein hg19,37/3469,0.499337343295953,1,0,0,1.01098558799058,0.702102571318486,NCKAP1;NAPB;RTN3;AHCYL1;LPGAT1;KCNC1;CAB39;STAU2;WBP2;PITPNA;HSPA4L;GHITM;ZDHHC22;ACTB;FAM168A;TIMP2;NEFL;ATP6V0E2;SLC36A1;ABCA2;SLC6A17;GOT2;ANK3;SCAMP1;FAM126B;MAPK8IP3;SYN1;DNM1;CLIP3;PTP4A2;NCEH1;NEDD4;RCAN2;SERINC1;TRIM37;SELT;CDS2
POLR2A H1-hESC hg19,30/2809,0.501352382468869,1,0,0,1.01231822560861,0.698951137339302,CAB39;PITPNA;ENDOD1;DNAJC27;CX3CL1;TTBK2;ELAVL3;PURA;SLC22A17;FUT9;KIF5A;TIMP2;ATP6V0A1;NSF;ATP6AP1;SYT13;SCAMP1;SYN1;CIT;CS;ENAH;RCAN2;KCNQ2;MADD;GNB1;AAK1;VDAC1;SERINC1;TRIM37;EIF4G3
GATA1 K562 hg19,8/727,0.502373412543917,1,0,0,1.04304517037491,0.718044380133007,CS;SLC36A1;CAB39;KIF5A;PSAP;RNF208;CD99L2;DNAJC27
EGR1 GM12878 hg19,31/2910,0.506598838414156,1,0,0,1.00975554144069,0.686669952085418,AHCYL1;CAB39;STXBP1;PITPNA;DNAJC27;MECP2;PURB;PURA;FAM168B;FAM168A;CAMK2N2;IDS;CAMTA1;YWHAG;ATP6V0A1;SLC36A1;ZYG11B;H3F3B;HSPA4;GOT2;SYP;SYNJ1;SCN8A;IMPAD1;DNAJC5;GNB1;TRIM37;ATP13A2;CALR;VAMP2;PFKP
PAX5 GM12878 hg19,24/2247,0.506875389862502,1,0,0,1.01240832958953,0.687921421890599,CYFIP2;NAPB;RTN3;H3F3B;ATP6AP1;HSPA4;PITPNA;GOT2;ABAT;ANK2;GHITM;SYP;DNAJC27;ACTB;PPP2CA;PURA;OPA1;PPP2R1A;GNB1;OGDH;TRIM37;NCDN;TSPYL4;ATP6V0A1
ATF3 GM12878 hg19,15/1394,0.507059337689615,1,0,0,1.01994329115301,0.692671277760565,SLC36A1;NCKAP1;CBX6;PTPRS;WBP2;GHITM;AP2B1;DNM1;ELAVL3;PURB;FAM168B;DZANK1;VPS41;OGDH;CAMTA1
ATF3 HepG2 hg19,9/825,0.507219510607328,1,0,0,1.0340370529944,0.701916149225224,PURB;SLC36A1;DZANK1;WBP2;VPS41;TRIM37;GHITM;AP2B1;ELAVL3
CTCF G1E-ER4 mm9,27/2540,0.514491562507776,1,0,0,1.00757547486659,0.669610602962874,NCKAP1;AHCYL1;NDRG3;CAB39;RNF14;WBP2;STXBP1;ARRB1;MAPK9;SYNGR1;ACTR1B;KIF1B;MAP4;YWHAG;SLC36A1;ABCA2;H3F3B;HSPA4;GOT2;AP2B1;MAPK8IP3;DNM1;PTP4A2;NCEH1;TMX2;CALR;CDS2
FOXP2 PFSK-1 hg19,2/163,0.514906040995902,1,0,0,1.16302736021865,0.771983647406863,OPA1;ELOVL6
YY1 H1-hESC hg19,17/1595,0.51930238768304,1,0,0,1.0102660862589,0.661995977615587,SLC36A1;NAPB;AHCYL1;NDRG3;SLC12A5;ATP6AP1;HSPA4L;GOT2;ENDOD1;ELOVL6;SYP;PURA;OPA1;SV2A;RCAN2;MAP4;CALR
TAF1 H1-hESC hg19,15/1411,0.526450387881395,1,0,0,1.00765481776563,0.646509499054018,NSF;LHFPL4;ABAT;DNM1;TTBK2;ELAVL3;SCAMP5;PURB;PTP4A2;IMPAD1;KIF5A;GNB1;TIMP2;KIF1B;SPTBN1
CTCF fibroblast of lung hg19,40/3799,0.533642202553064,1,0,0,0.998017687368464,0.626784746064446,NCKAP1;NAPB;RTN3;AHCYL1;LPGAT1;KCNC1;CAB39;STAU2;WBP2;HSPA4L;GHITM;CX3CL1;TTBK2;HK1;FAM168A;OPA1;SLC22A17;PSAP;NEFL;ATP6V0E2;SLC36A1;ABCA2;SLC6A17;APLP2;GOT2;SCAMP1;FAM126B;MAPK8IP3;SYN1;SYT7;DNM1;CLIP3;PTP4A2;NCEH1;SYT11;NEDD4;RCAN2;SERINC1;SELT;CDS2
JUND A549 hg19,7/657,0.543082304583387,1,0,0,1.00990427550189,0.616540901413392,SLC36A1;RTN3;SNAP25;HSPA4;ETNK1;PITPNA;SYP
CEBPB HeLa-S3 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ZYG11B;SNAP25;PTPRS;CAB39;ATP6AP1;STXBP1;ANK2;ELOVL6;SLC2A3;MAPK8IP3;HK1;FAM168B;DZANK1;DNAJC5;SPOCK2;MADD;TIMP2;IDS;TRIM37;NFE2L1;CDS2
POLR2A GM18505 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NAPB;CAB39;ATP6AP1;PITPNA;ENDOD1;ABAT;CD99L2;AP2B1;ENO2;SCAMP1;SCAMP5;PPP2CA;NCEH1;DZANK1;DNAJC5;TRIM37;CALR;SELT;TSPYL4;VAMP2;ATP6V0A1
POLR2AphosphoS2 GM12878 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SLC36A1;CBX6;AHCYL1;ATP6AP1;PITPNA;GOT2;CD99L2;AP2B1;ENO2;MAPK9;SYNJ1;DZANK1;NACC2;DNAJC5;GNB1;VPS41;IDS;ZBTB7A;TSPYL4;ATP6V0A1;GRINA
TCF7L2 HCT116 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SNAP25;AHCYL1;TTYH3;NDRG3;CAB39;STAU2;CLSTN3;HSPA4;PITPNA;AP2B1;ENO2;CIT;CS;PTP4A2;SYNJ1;OPA1;DZANK1;EEF1A2;TRIM37;MAPRE2;CDK5R2
MAZ GM12878 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,SLC36A1;RAB3C;RTN3;ATP6AP1;PITPNA;ENDOD1;ATP2A2;ATP1A3;SLC2A3;KCNA6;FAM126B;DNM1;PPP2R1A;NEDD4;IMPAD1;TBC1D24;IDS;ATP13A2;NCDN;EIF4G3;YWHAG
POLR2A GM19193 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;PYGB;NAPB;ATP6AP1;APLP2;PITPNA;ENDOD1;ABAT;CD99L2;SCAMP1;MAPK8IP3;PPP2CA;DZANK1;PSAP;AAK1;CALR;SELT;NFE2L1;YWHAG;ATP6V0A1;BEND6
CTCF myotube hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;NAPB;LPGAT1;KCNC1;CAB39;WBP2;STXBP1;GOT2;GHITM;SCAMP1;FAM126B;CX3CL1;SYN1;DNM1;PTP4A2;NCEH1;NEDD4;RCAN2;NEFL;ATP6V0E2;CDS2
MXI1 MEL cell line mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;ABCA2;PYGB;RAP1GDS1;GHITM;SYP;AP2B1;FAM126B;SYN1;PGM2L1;CS;PURA;PTP4A2;SYNGR1;PPP2R1A;NCS1;CDIP1;MAP4;NCDN;GATSL2;NFE2L1
CTCF lung hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;ABCA2;NAPB;RTN3;PITPNA;HSPA4L;GOT2;ANK3;AP2B1;SCAMP1;FAM126B;DNAJC27;CX3CL1;PTP4A2;SYNGR1;NCEH1;NEDD4;TIMP2;CALR;ATP6V0E2;ZBTB7A
MXI1 CH12.LX mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;LYNX1;TTYH3;ATP6AP1;STXBP1;HSPA4L;CD99L2;ARRB1;GHITM;DISP2;TMX2;OPA1;AAK1;CDIP1;IDS;VDAC1;CALR;GATSL2;ZBTB7A;EIF4G3;YWHAG
POLR2A ES-Bruce4 mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ATP6V1A;PYGB;ZYG11B;H3F3B;CAB39;CLSTN3;HSPA4;APLP2;PITPNA;ATP2A2;ELOVL6;FAM126B;DNAJC27;CS;ACTR1B;ETNK1;IMPAD1;CDIP1;IDS;KIF1B;GRINA
SIN3A CH12.LX mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ABCA2;LYNX1;PTPRS;ATP6AP1;STXBP1;HSPA4L;LHFPL4;ANK2;ARRB1;SYP;FAM126B;CS;DISP2;NCEH1;SV2A;CAMK2N2;MADD;TBC1D24;MAP4;TPPP;GATSL2
SIN3A MEL cell line mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,TTYH3;ATP6AP1;RAP1GDS1;ABAT;SYP;AP2B1;FAM126B;SYN1;CS;ACTR1B;PKM;PPP2R1A;MADD;VPS41;TBC1D24;CDIP1;MAP4;NCDN;GATSL2;NFE2L1;ATP6V0A1
GATA3 SH-SY5Y hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ATP6V1A;SLC36A1;RTN3;SYT1;GHITM;AP2B1;NMNAT2;CIT;LARP1;FAM168A;PPP2R1A;DZANK1;SYT11;MAP1B;NEDD4;EEF1A2;PSAP;CNTN1;TRIM37;CALR;TSPYL4
POLR2A H54 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,HSPA4;STXBP1;HSPA4L;ENDOD1;ABAT;HSPA12A;PURB;CLIP3;DNM3;PTP4A2;DZANK1;ETNK1;NEDD4;DNAJC5;KIF5A;TIMP2;CALR;ARL8A;NFE2L1;ATP6V0A1;BEND6
USF2 CH12.LX mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,ATP6V1A;SLC36A1;CBX6;PTPRS;WBP2;APLP2;ENO2;DNAJC27;ACTB;DNM1;SEPT3;FAM168B;NCEH1;PSAP;VPS41;TBC1D24;CDIP1;SERINC1;TRIM37;TPPP;MAPRE2
CHD2 H1-hESC hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NCKAP1;NAPB;CNTNAP2;WBP2;APLP2;ATP1A3;ABAT;CD99L2;SYT13;MAPK8IP3;TTBK2;CIT;EPM2AIP1;SV2A;MAP1B;ETNK1;NEDD4;CNTN1;TRIM37;SELT;YWHAG
MAZ HepG2 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,CYFIP2;ZYG11B;KCNC1;ATP6AP1;STXBP1;ATP2A2;ELOVL6;SLC2A3;ATP2B2;ENO2;DNM1;CIT;AES;DZANK1;MAP1B;ETNK1;NACC2;IMPAD1;IDS;CDK5R2;GRINA
POLR2A thymus mm9,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NAPB;H3F3B;WBP2;PITPNA;ATP2A2;SCAMP1;DNAJC27;CS;PPP2CA;NCEH1;ACTR1B;DZANK1;CNTN1;CDIP1;KIF1B;EIF4G3;VAMP2;ARL8A;PFKP;CDS2;GRINA
HA-E2F1 MCF-7 hg19,21/2000,0.543203900516516,1,0,0,0.995260663507109,0.607378244780463,NAPB;SYT1;STXBP1;ENDOD1;FAM126B;DNM1;SCAMP5;EPM2AIP1;FAM168B;OPA1;PPP2R1A;SLC22A17;ETNK1;NEDD4;PSAP;AAK1;ATP6V1B2;ATP13A2;RAB6B;NFE2L1;BEND6
